组名称       词语          类型      描述
爆笑成语1_凶神恶煞  头昏目眩
爆笑成语1_凶神恶煞  炫目惊心
爆笑成语1_凶神恶煞  心中有数
爆笑成语1_凶神恶煞  数见不鲜
爆笑成语1_凶神恶煞  鲜衣怒马
爆笑成语1_凶神恶煞  马上看花
爆笑成语1_凶神恶煞  花容月貌
爆笑成语1_凶神恶煞  貌合神离
爆笑成语1_凶神恶煞  不劳而获
爆笑成语1_凶神恶煞  不翼而飞
爆笑成语1_凶神恶煞  一掷千金
爆笑成语1_凶神恶煞  一诺千金
爆笑成语1_令人发指      怒气冲冲
爆笑成语1_令人发指      怒不可遏
爆笑成语1_令人发指      喜形于色
爆笑成语1_令人发指      兴高采烈
爆笑成语1_令人发指      令人发指
爆笑成语1_令人发指      指东画西
爆笑成语1_令人发指      西子捧心
爆笑成语1_令人发指      心不应口
爆笑成语1_令人发指      口不择言
爆笑成语1_令人发指      言不达意
爆笑成语1_令人发指      意在笔先
爆笑成语1_令人发指      先公后私
爆笑成语1_令人发指      私心杂念
爆笑成语1_令人发指      念念有词
爆笑成语1_令人发指      词穷理尽
爆笑成语1_令人发指      尽心尽力
爆笑成语1_令人发指      力争上游
爆笑成语1_令人发指      游山玩水
爆笑成语1_令人发指      水到渠成
爆笑成语1_令人发指      成人之美
爆笑成语1_令人发指      美不胜收
爆笑成语1_令人发指      收回成命
爆笑成语1_令人发指      欣欣向荣
爆笑成语1_令人发指      炯炯有神
爆笑成语1_令人发指      摇摇欲坠
爆笑成语1_令人发指      面面相觑
爆笑成语1_令人发指      跃跃欲试
爆笑成语1_令人发指      高高在上
爆笑成语1_令人发指      彬彬有礼
爆笑成语1_令人发指      比比皆是
爆笑成语1_刻舟求剑      守株待兔
爆笑成语1_刻舟求剑      墨守成规
爆笑成语1_刻舟求剑      按图索骥
爆笑成语1_刻舟求剑      见机行事
爆笑成语1_刻舟求剑      随机应变
爆笑成语1_刻舟求剑      刻舟求剑
爆笑成语1_刻舟求剑      剑拔弩张
爆笑成语1_刻舟求剑      张冠李戴
爆笑成语1_刻舟求剑      戴罪立功
爆笑成语1_刻舟求剑      功成身退
爆笑成语1_刻舟求剑      退避三舍
爆笑成语1_刻舟求剑      舍己为人
爆笑成语1_刻舟求剑      人事不省
爆笑成语1_刻舟求剑      省吃俭用
爆笑成语1_刻舟求剑      用心良苦
爆笑成语1_刻舟求剑      苦中作乐
爆笑成语1_刻舟求剑      乐此不疲
爆笑成语1_刻舟求剑      疲于奔命
爆笑成语1_刻舟求剑      命在旦夕
爆笑成语1_刻舟求剑      夕阳西下
爆笑成语1_刻舟求剑      下回分解
爆笑成语1_刻舟求剑      解甲休兵
爆笑成语1_刻舟求剑      兵临城下
爆笑成语1_刻舟求剑      得寸进尺
爆笑成语1_刻舟求剑      三五成群
爆笑成语1_刻舟求剑      接二连三
爆笑成语1_刻舟求剑      一成不变
爆笑成语1_买椟还珠         取舍不当
爆笑成语1_买椟还珠         去粗取精
爆笑成语1_买椟还珠         去伪存真
爆笑成语1_买椟还珠         买椟还珠
爆笑成语1_买椟还珠         珠光宝气
爆笑成语1_买椟还珠         气冲斗牛
爆笑成语1_买椟还珠         牛头马面
爆笑成语1_买椟还珠         面红耳赤
爆笑成语1_买椟还珠         赤胆忠心
爆笑成语1_买椟还珠         心惊胆战
爆笑成语1_买椟还珠         战无不克
爆笑成语1_买椟还珠         克己奉公
爆笑成语1_买椟还珠         公正廉明
爆笑成语1_买椟还珠         明月清风
爆笑成语1_买椟还珠         风土人情
爆笑成语1_买椟还珠         情深义重
爆笑成语1_买椟还珠         重见天日
爆笑成语1_买椟还珠         日薄西山
爆笑成语1_买椟还珠         山高水长
爆笑成语1_买椟还珠         长驱直入
爆笑成语1_买椟还珠         入乡随俗
爆笑成语1_买椟还珠         一元复始
爆笑成语1_买椟还珠         万象更新
爆笑成语1_风尘仆仆   跋山涉水
爆笑成语1_风尘仆仆   栉风沐雨
爆笑成语1_风尘仆仆   无所事事
爆笑成语1_风尘仆仆   游手好闲
爆笑成语1_风尘仆仆   风尘仆仆
爆笑成语1_风尘仆仆   仆旗息鼓
爆笑成语1_风尘仆仆   鼓乐齐鸣
爆笑成语1_风尘仆仆   鸣金收军
爆笑成语1_风尘仆仆   军令如山
爆笑成语1_风尘仆仆   山清水秀
爆笑成语1_风尘仆仆   秀色可餐
爆笑成语1_风尘仆仆   餐风宿雨
爆笑成语1_风尘仆仆   雨打风吹
爆笑成语1_风尘仆仆   吹牛拍马
爆笑成语1_风尘仆仆   马到成功
爆笑成语1_风尘仆仆   功成身退
爆笑成语1_风尘仆仆   退避三舍
爆笑成语1_风尘仆仆   舍近求远
爆笑成语1_风尘仆仆   远见卓识
爆笑成语1_风尘仆仆   识微知著
爆笑成语1_风尘仆仆   著书立说
爆笑成语1_风尘仆仆   说来话长
爆笑成语1_风尘仆仆   先人后己
爆笑成语1_风尘仆仆   先公后私
爆笑成语1_风尘仆仆   先礼后兵
爆笑成语1_风尘仆仆   先来后到
爆笑成语1_风尘仆仆   先斩后奏
爆笑成语1_风尘仆仆   先忧后乐
爆笑成语1_囫囵吞枣    不求甚解
爆笑成语1_囫囵吞枣    走马观花
爆笑成语1_囫囵吞枣    细嚼慢咽
爆笑成语1_囫囵吞枣    融会贯通
爆笑成语1_囫囵吞枣    囫囵吞枣
爆笑成语1_囫囵吞枣    虎头虎脑
爆笑成语1_囫囵吞枣    口若悬河
爆笑成语1_囫囵吞枣    绞尽脑汁
爆笑成语1_囫囵吞枣    头昏目眩
爆笑成语1_囫囵吞枣    大难临头
爆笑成语1_囫囵吞枣    埋头苦干
爆笑成语1_流芳百世     万古流芳
爆笑成语1_流芳百世     永垂不朽
爆笑成语1_流芳百世     名垂青史
爆笑成语1_流芳百世     遗臭万年
爆笑成语1_流芳百世     臭名远扬
爆笑成语1_流芳百世     恶名远扬
爆笑成语1_流芳百世     流芳百世
爆笑成语1_流芳百世     世外桃源
爆笑成语1_流芳百世     源远流长
爆笑成语1_流芳百世     长治久安
爆笑成语1_流芳百世     安之若素
爆笑成语1_流芳百世     素昧平生
爆笑成语1_流芳百世     生杀予夺
爆笑成语1_流芳百世     夺门而出
爆笑成语1_流芳百世     出人意料
爆笑成语1_流芳百世     料事如神
爆笑成语1_流芳百世     神气十足
爆笑成语1_流芳百世     足智多谋
爆笑成语1_流芳百世     谋事在人
爆笑成语1_流芳百世     人才辈出
爆笑成语1_流芳百世     出神入化
爆笑成语1_流芳百世     化整为零
爆笑成语1_流芳百世     零光片羽
爆笑成语1_流芳百世     羽扇纶巾
爆笑成语1_流芳百世     守株待兔
爆笑成语1_流芳百世     凤毛麟角
爆笑成语1_流芳百世     莺歌燕舞
爆笑成语1_流芳百世     鸦雀无声
爆笑成语1_流芳百世     信笔涂鸦
爆笑成语1_流芳百世     龙争虎斗
爆笑成语1_流芳百世     博览群书
爆笑成语1_流芳百世     著书立说
爆笑成语1_劳逸结合       夜以继日
爆笑成语1_劳逸结合       劳逸结合
爆笑成语1_劳逸结合       合情合理
爆笑成语1_劳逸结合       理直气壮
爆笑成语1_劳逸结合       壮志凌云
爆笑成语1_劳逸结合       云集响应
爆笑成语1_劳逸结合       应运而生
爆笑成语1_劳逸结合       生死存亡
爆笑成语1_劳逸结合       亡命之徒
爆笑成语1_劳逸结合       徒劳无功
爆笑成语1_劳逸结合       功成名就
爆笑成语1_劳逸结合       就地正法
爆笑成语1_劳逸结合       法不责众
爆笑成语1_劳逸结合       众望所归
爆笑成语1_劳逸结合       归心似箭
爆笑成语1_劳逸结合       箭不虚发
爆笑成语1_劳逸结合       发号施令
爆笑成语1_劳逸结合       令人捧腹
爆笑成语1_劳逸结合       腹背受敌
爆笑成语1_劳逸结合       百步穿杨
爆笑成语1_劳逸结合       雨后春笋
爆笑成语1_劳逸结合       昙花一现
爆笑成语1_劳逸结合       出水芙蓉
爆笑成语1_劳逸结合       如花似玉
爆笑成语1_劳逸结合       望梅止渴
爆笑成语1_劳逸结合       成竹在胸
爆笑成语1_劳逸结合       柳暗花明
爆笑成语1_异想天开          想入非非
爆笑成语1_异想天开          胡思乱想
爆笑成语1_异想天开          脚踏实地
爆笑成语1_异想天开          实事求是
爆笑成语1_异想天开          异想天开
爆笑成语1_异想天开          开诚布公
爆笑成语1_异想天开          公正廉明
爆笑成语1_异想天开          明日黄花
爆笑成语1_异想天开          花前月下
爆笑成语1_异想天开          下落不明
爆笑成语1_异想天开          明知故问
爆笑成语1_异想天开          问心无愧
爆笑成语1_异想天开          愧不敢当
爆笑成语1_异想天开          当务之急
爆笑成语1_异想天开          急功近利
爆笑成语1_异想天开          利令智昏
爆笑成语1_异想天开          昏天黑地
爆笑成语1_异想天开          地覆天翻
爆笑成语1_异想天开          翻江倒海
爆笑成语1_异想天开          海阔天空
爆笑成语1_异想天开          空谷幽兰
爆笑成语1_异想天开          兰质蕙心
爆笑成语1_异想天开          心安理得
爆笑成语1_异想天开          青出于蓝
爆笑成语1_异想天开          碧海青天
爆笑成语1_异想天开          紫袍玉带
爆笑成语1_异想天开          灰头土脸
爆笑成语1_光宗耀祖            光前裕后
爆笑成语1_光宗耀祖            光宗耀祖
爆笑成语1_光宗耀祖            祖宗法度
爆笑成语1_光宗耀祖            度日如年
爆笑成语1_光宗耀祖            年深月久
爆笑成语1_光宗耀祖            久闻大名
爆笑成语1_光宗耀祖            名不虚传
爆笑成语1_光宗耀祖            传道授业
爆笑成语1_光宗耀祖            业精于勤
爆笑成语1_光宗耀祖            勤俭持家
爆笑成语1_光宗耀祖            家徒四壁
爆笑成语1_光宗耀祖            壁立千尺
爆笑成语1_光宗耀祖            尺幅千里
爆笑成语1_光宗耀祖            里通外国
爆笑成语1_光宗耀祖            国破家亡
爆笑成语1_光宗耀祖            亡魂丧胆
爆笑成语1_光宗耀祖            胆大心细
爆笑成语1_光宗耀祖            细枝末节
爆笑成语1_光宗耀祖            节衣缩食
爆笑成语1_光宗耀祖            强词夺理
爆笑成语1_光宗耀祖            理屈词穷
爆笑成语1_光宗耀祖            穷寇莫追
爆笑成语1_光宗耀祖            追本溯源
爆笑成语1_光宗耀祖            源远流长
爆笑成语1_光宗耀祖            花言巧语
爆笑成语1_光宗耀祖            语重心长
爆笑成语1_光宗耀祖            长年累月
爆笑成语1_光宗耀祖            月下老人
爆笑成语1_光宗耀祖            人言可畏
爆笑成语1_萍水相逢      一面之交
爆笑成语1_萍水相逢      不期而遇
爆笑成语1_萍水相逢      生死之交
爆笑成语1_萍水相逢      萍水相逢
爆笑成语1_萍水相逢      逢山开路
爆笑成语1_萍水相逢      路人皆知
爆笑成语1_萍水相逢      知易行难
爆笑成语1_萍水相逢      难解难分
爆笑成语1_萍水相逢      分毫不差
爆笑成语1_萍水相逢      差强人意
爆笑成语1_萍水相逢      意气风发
爆笑成语1_萍水相逢      发愤图强
爆笑成语1_萍水相逢      强词夺理
爆笑成语1_萍水相逢      理直气壮
爆笑成语1_萍水相逢      壮志凌云
爆笑成语1_萍水相逢      云淡风轻
爆笑成语1_萍水相逢      轻车熟路
爆笑成语1_萍水相逢      路人皆知
爆笑成语1_萍水相逢      知书达礼
爆笑成语1_萍水相逢      礼尚往来
爆笑成语1_萍水相逢      来之不易
爆笑成语1_萍水相逢      单枪匹马
爆笑成语1_萍水相逢      攀龙附凤
爆笑成语1_萍水相逢      庖丁解牛
爆笑成语1_萍水相逢      尖嘴猴腮
爆笑成语1_萍水相逢      杀鸡取卵
爆笑成语1_萍水相逢      狗急跳墙
爆笑成语1_虎视眈眈   凶相毕露
爆笑成语1_虎视眈眈   含情脉脉
爆笑成语1_虎视眈眈   虎视眈眈
爆笑成语1_虎视眈眈   眈眈逐逐
爆笑成语1_虎视眈眈   逐鹿中原
爆笑成语1_虎视眈眈   原形毕露
爆笑成语1_虎视眈眈   露尾藏头
爆笑成语1_虎视眈眈   头破血流
爆笑成语1_虎视眈眈   流离失所
爆笑成语1_虎视眈眈   所作所为
爆笑成语1_虎视眈眈   为民除害
爆笑成语1_虎视眈眈   害群之马
爆笑成语1_虎视眈眈   马革裹尸
爆笑成语1_虎视眈眈   尸横遍野
爆笑成语1_虎视眈眈   野心勃勃
爆笑成语1_虎视眈眈   勃然大怒
爆笑成语1_虎视眈眈   怒发冲冠
爆笑成语1_虎视眈眈   冠冕堂皇
爆笑成语1_虎视眈眈   皇天后土
爆笑成语1_虎视眈眈   土鸡瓦狗
爆笑成语1_虎视眈眈   狗尾续貂
爆笑成语1_虎视眈眈   杞人忧天
爆笑成语1_虎视眈眈   津津有味
爆笑成语1_虎视眈眈   攀龙附凤
爆笑成语1_虎视眈眈   阳奉阴违
爆笑成语1_虎视眈眈   瞒天过海
爆笑成语1_虎视眈眈   南辕北辙
爆笑成语1_虎视眈眈   后来居上
爆笑成语1_虎视眈眈   海阔天空
